workerid,trial_number,filler,prime_type,prime_strength,trial_type,prime_target,within_between,category,p1-correct,p1-response,p2-correct,p2-response,t-correct,t-response,strong_response_bool
3,66,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
3,67,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
3,68,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
3,69,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
3,70,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
3,71,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
3,72,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
4,7,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
4,8,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
4,9,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
4,10,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
4,11,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
4,12,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
4,13,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
4,14,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
4,15,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
4,16,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
4,17,"""true""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
4,18,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
4,19,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
4,20,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
4,21,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
4,22,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
4,23,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
4,24,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
4,25,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
4,26,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
4,27,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
4,28,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
4,29,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
4,30,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
4,31,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
4,32,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
4,33,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
4,34,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
4,35,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
4,36,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
4,37,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
4,38,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
4,39,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
4,40,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
4,41,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
4,42,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
4,43,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
4,44,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
4,45,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
4,46,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
4,47,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
4,48,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
4,49,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
4,50,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
4,51,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
4,52,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
4,53,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
4,54,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
4,55,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
4,56,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
4,57,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
4,58,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
4,59,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
4,60,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
4,61,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
4,62,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
4,63,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
4,64,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
4,65,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
4,66,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
4,67,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
4,68,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
4,69,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
4,70,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
4,71,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
4,72,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
5,7,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
5,8,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
5,9,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
5,10,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
5,11,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
5,12,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
5,13,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
5,14,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
5,15,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
5,16,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
5,17,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
5,18,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
5,19,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
5,20,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
5,21,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
5,22,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
5,23,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
5,24,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
5,25,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
5,26,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
5,27,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
5,28,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
5,29,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
5,30,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
5,31,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
5,32,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
5,33,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
5,34,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
5,35,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
5,36,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
5,37,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
5,38,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
5,39,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
5,40,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
5,41,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
5,42,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
5,43,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
5,44,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
5,45,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
5,46,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
5,47,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
5,48,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
5,49,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
5,50,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
5,51,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
5,52,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
5,53,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
5,54,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
5,55,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
5,56,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
5,57,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
5,58,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
5,59,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
5,60,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
5,61,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
5,62,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
5,63,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
5,64,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
5,65,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
5,66,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
5,67,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
5,68,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
5,69,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
